species,specimen_name,Specimen no.,Formation,Locality,Side,Image No.,FO,LO,Repeat,# of meas.,P2_L,P2_W,P3_L,P3_W,P4_L,P4_W,M1_L,M1_W,M2_L,M2_W,M3_L,M3_W,p2_l,p2_w,p3_l,p3_w,p4_l,p4_w,m1_l,m1_w,m2_l,m2_w,m3_l,m3_w,upP,upM,loP,loM,Notes,Notes,Notes
Toxotherium hunteri,Toxotherium hunteri,AMNH 32748,,"Swift Current Co., Saskatchewan, CA",right side,DSC_3904,36.7,36.7,3,6,,,,,,,,,,,,,,,,,8.473,5.771,10.115,6.573,12.83,8.082,,,,,,,Cypress Hills,,
Toxotherium hunteri,Toxotherium hunteri,AMNH 107981,White River,"Natrona Co., WY",left side,DSC_3907,36.7,36.7,1,4,,,,,,,,,,,,,,,,,7.165,5.467,8.335,6.471,,,,,,,,,"S side of Lone Tree Gulch, Flagstaff rim area",,
Toxotherium hunteri,Toxotherium hunteri,AMNH 107981,White River,"Natrona Co., WY",left side,DSC_3907,36.7,36.7,2,4,,,,,,,,,,,,,,,,,7.537,5.705,8.318,6.308,,,,,,,,,"S side of Lone Tree Gulch, Flagstaff rim area",,
Toxotherium hunteri,Toxotherium hunteri,AMNH 107981,White River,"Natrona Co., WY",left side,DSC_3907,36.7,36.7,3,4,,,,,,,,,,,,,,,,,7.413,5.625,8.523,6.269,,,,,,,,,"S side of Lone Tree Gulch, Flagstaff rim area",,
Miotapirus harrisonensis,Miotapirus harrisonensis,AMNH 59576,Monroe Creek,"Shannon Co., SD",right side,DSC_3910,22.1105388,21.5907683,1,11,14.393,12.349,18.463,19.132,18.078,20.698,19.067,22.082,21.168,24.325,,,,,,,,,,,,,,,51.437,,,,Windour Butte,,
Miotapirus harrisonensis,Miotapirus harrisonensis,AMNH 59576,Monroe Creek,"Shannon Co., SD",right side,DSC_3910,22.1105388,21.5907683,2,11,14.152,12.216,18.318,19.353,18.011,21.027,18.611,22.261,21.97,24.667,,,,,,,,,,,,,,,50.967,,,,Windour Butte,,
Miotapirus harrisonensis,Miotapirus harrisonensis,AMNH 59576,Monroe Creek,"Shannon Co., SD",right side,DSC_3910,22.1105388,21.5907683,3,11,14.093,12.253,18.382,19.347,17.926,20.54,18.741,22.319,21.099,24.766,,,,,,,,,,,,,,,51.502,,,,Windour Butte,,
Miotapirus harrisonensis,Miotapirus harrisonensis,AMNH 59576,Monroe Creek,"Shannon Co., SD",left side,DSC_3913,22.1105388,21.5907683,1,11,15.043,13.385,18.706,21.106,18.044,22.464,19.238,23.016,21.254,24.428,,,,,,,,,,,,,,,51.663,,,,Windour Butte,,
Miotapirus harrisonensis,Miotapirus harrisonensis,AMNH 59576,Monroe Creek,"Shannon Co., SD",left side,DSC_3913,22.1105388,21.5907683,2,11,14.841,13.305,18.396,21.151,17.984,22.407,19.658,23.004,21.199,24.612,,,,,,,,,,,,,,,51.668,,,,Windour Butte,,
Miotapirus harrisonensis,Miotapirus harrisonensis,AMNH 59576,Monroe Creek,"Shannon Co., SD",left side,DSC_3913,22.1105388,21.5907683,3,11,14.591,13.204,18.761,21.046,17.923,22.464,19.426,23.305,21.009,24.418,,,,,,,,,,,,,,,51.603,,,,Windour Butte,,
Miotapirus harrisonensis,Miotapirus harrisonensis,AMNH 59576,Monroe Creek,"Shannon Co., SD",left side,DSC_3916,22.1105388,21.5907683,1,7,,,,,,,,,,,,,19.888,11.642,18.168,12.869,18.664,13.492,,,,,,,,,56.608,,Windour Butte,,
Miotapirus harrisonensis,Miotapirus harrisonensis,AMNH 59576,Monroe Creek,"Shannon Co., SD",left side,DSC_3916,22.1105388,21.5907683,2,7,,,,,,,,,,,,,19.723,11.521,18.073,12.702,18.449,13.358,,,,,,,,,56.778,,Windour Butte,,
Miotapirus harrisonensis,Miotapirus harrisonensis,AMNH 59576,Monroe Creek,"Shannon Co., SD",left side,DSC_3916,22.1105388,21.5907683,3,7,,,,,,,,,,,,,19.784,11.29,18.321,12.739,18.577,13.335,,,,,,,,,56.732,,Windour Butte,,
Miotapirus harrisonensis,Miotapirus harrisonensis,AMNH 59576,Monroe Creek,"Shannon Co., SD",right side,DSC_3919,22.1105388,21.5907683,1,4,,,,,,,,,,,,,19.966,11.057,18.642,12.544,,,,,,,,,,,,,Windour Butte,,
Miotapirus harrisonensis,Miotapirus harrisonensis,AMNH 59576,Monroe Creek,"Shannon Co., SD",right side,DSC_3919,22.1105388,21.5907683,2,4,,,,,,,,,,,,,20.203,11.097,18.275,12.252,,,,,,,,,,,,,Windour Butte,,
Miotapirus harrisonensis,Miotapirus harrisonensis,AMNH 59576,Monroe Creek,"Shannon Co., SD",right side,DSC_3919,22.1105388,21.5907683,3,4,,,,,,,,,,,,,20.253,11.006,18.583,12.376,,,,,,,,,,,,,Windour Butte,,
Protapirus simplex,Protapirus simplex,AMNH 660,Brule,"Shannon Co., SD",right side,DSC_3922,33.8,31.2451559,1,7,11.898,14.51,13.215,17.515,13.85,19.364,,,,,,,,,,,,,,,,,,,40.771,,,,Oreodon beds,,
Protapirus simplex,Protapirus simplex,AMNH 660,Brule,"Shannon Co., SD",right side,DSC_3922,33.8,31.2451559,2,7,12.229,14.241,13.054,17.817,13.93,19.263,,,,,,,,,,,,,,,,,,,40.248,,,,Oreodon beds,,
Protapirus simplex,Protapirus simplex,AMNH 660,Brule,"Shannon Co., SD",right side,DSC_3922,33.8,31.2451559,3,7,12.14,14.46,12.897,17.674,13.939,19.516,,,,,,,,,,,,,,,,,,,40.009,,,,Oreodon beds,,
Protapirus obliquidens,Protapirus obliquidens,AMNH 659,Brule,"Shannon Co., SD",right side,DSC_3925,32.552608,32.5299072,1,9,12.902,16.212,15.666,19.672,15.661,17.62,,,20.764,22.985,,,,,,,,,,,,,,,45.477,,,,Protoceras beds,,
Protapirus obliquidens,Protapirus obliquidens,AMNH 659,Brule,"Shannon Co., SD",right side,DSC_3925,32.552608,32.5299072,2,9,12.768,16.147,15.048,19.839,16.045,17.799,,,20.679,22.749,,,,,,,,,,,,,,,44.91,,,,Protoceras beds,,
Protapirus obliquidens,Protapirus obliquidens,AMNH 659,Brule,"Shannon Co., SD",right side,DSC_3925,32.552608,32.5299072,3,9,12.551,15.918,14.891,20.062,15.517,18.236,,,21.128,23.44,,,,,,,,,,,,,,,44.77,,,,Protoceras beds,,
Protapirus obliquidens,Protapirus obliquidens,AMNH 663,Brule,"Shannon Co., SD",left side,DSC_3931,32.552608,32.5299072,1,7,,,,,,,,,,,,,,,,,,,18.125,14.387,19.394,14.873,20.303,15.599,,,,60.685,Protoceras beds,,
Protapirus obliquidens,Protapirus obliquidens,AMNH 663,Brule,"Shannon Co., SD",left side,DSC_3931,32.552608,32.5299072,2,7,,,,,,,,,,,,,,,,,,,17.955,14.694,19.336,15.032,20.179,15.486,,,,59.812,Protoceras beds,,
Protapirus obliquidens,Protapirus obliquidens,AMNH 663,Brule,"Shannon Co., SD",left side,DSC_3931,32.552608,32.5299072,3,7,,,,,,,,,,,,,,,,,,,18.307,14.434,19.566,15.228,19.872,15.62,,,,59.559,Protoceras beds,,
Protapirus obliquidens,Protapirus obliquidens,AMNH 661,Brule,"Shannon Co., SD",right side,DSC_3934,32.552608,32.5299072,1,12,,,,,,,,,,,,,15.171,10.277,14.753,11.95,15.592,13.921,,,18.804,15.036,22.966,15.906,,,45.69,57.455,Protoceras beds,,
Protapirus obliquidens,Protapirus obliquidens,AMNH 661,Brule,"Shannon Co., SD",right side,DSC_3934,32.552608,32.5299072,2,12,,,,,,,,,,,,,14.948,10.215,14.217,11.886,15.827,13.683,,,18.972,14.477,23.054,15.556,,,45.809,57.532,Protoceras beds,,
Protapirus obliquidens,Protapirus obliquidens,AMNH 661,Brule,"Shannon Co., SD",right side,DSC_3934,32.552608,32.5299072,3,12,,,,,,,,,,,,,14.816,10.273,14.394,12.068,16.186,13.798,,,19.431,14.676,23.076,15.52,,,45.87,57.875,Protoceras beds,,
Protapirus obliquidens,Protapirus obliquidens,AMNH 661,Brule,"Shannon Co., SD",left side,DSC_3937,32.552608,32.5299072,1,12,,,,,,,,,,,,,15.309,11.045,14.48,12.694,14.861,13.454,,,19.474,14.953,22.565,14.597,,,45.304,59.289,Protoceras beds,,
Protapirus obliquidens,Protapirus obliquidens,AMNH 661,Brule,"Shannon Co., SD",left side,DSC_3937,32.552608,32.5299072,2,12,,,,,,,,,,,,,15.744,10.844,14.711,12.528,14.803,13.512,,,19.025,14.855,22.562,14.727,,,45.395,58.987,Protoceras beds,,
Protapirus obliquidens,Protapirus obliquidens,AMNH 661,Brule,"Shannon Co., SD",left side,DSC_3937,32.552608,32.5299072,3,12,,,,,,,,,,,,,15.237,10.948,14.836,12.64,14.516,13.454,,,19.474,15.122,22.732,14.836,,,45.47,58.508,Protoceras beds,,
Colodon occidentalis,Colodon occidentalis,AMNH 42895,,South Dakota,right side,DSC_3940,36.3802542,33.2,1,11,,,,,,,,,,,,,,,11.114,10.918,12.257,11.7,13.782,11.432,15.679,13.985,21.191,14.344,,,,50.493,Cheyenne River,,
Colodon occidentalis,Colodon occidentalis,AMNH 42895,,South Dakota,right side,DSC_3940,36.3802542,33.2,2,11,,,,,,,,,,,,,,,11.235,10.759,12.109,11.584,13.804,11.385,15.663,13.998,21.458,14.289,,,,50.433,Cheyenne River,,
Colodon occidentalis,Colodon occidentalis,AMNH 42895,,South Dakota,right side,DSC_3940,36.3802542,33.2,3,11,,,,,,,,,,,,,,,11.035,10.727,12.036,11.737,13.665,11.424,15.919,14.013,21.294,14.518,,,,50.53,Cheyenne River,,
Colodon occidentalis,Colodon occidentalis,AMNH 1212,White River,South Dakota,right side,DSC_3943,36.3802542,33.2,1,14,10.393,14.509,11.397,15.701,12.154,17.249,14.723,18.793,17.366,20.992,18.488,20.726,,,,,,,,,,,,,34.296,50.96,,,Cheyenne River,,
Colodon occidentalis,Colodon occidentalis,AMNH 1212,White River,South Dakota,right side,DSC_3943,36.3802542,33.2,2,14,10.433,14.463,11.186,15.713,11.899,17.382,14.783,18.734,17.195,21.17,18.608,21.06,,,,,,,,,,,,,33.887,50.886,,,Cheyenne River,,
Colodon occidentalis,Colodon occidentalis,AMNH 1212,White River,South Dakota,right side,DSC_3943,36.3802542,33.2,3,14,10.393,14.372,11.467,15.804,12.338,17.457,14.842,18.673,17.441,21.248,18.466,21.189,,,,,,,,,,,,,33.855,51.109,,,Cheyenne River,,
Colodon occidentalis,Colodon occidentalis,AMNH 1212,White River,South Dakota,left side,DSC_3946,36.3802542,33.2,1,14,10.601,14.398,11.793,16.125,12.188,17.708,13.813,17.862,16.935,20.204,14.754,20.59,,,,,,,,,,,,,34.414,46.845,,,Cheyenne River,,
Colodon occidentalis,Colodon occidentalis,AMNH 1212,White River,South Dakota,left side,DSC_3946,36.3802542,33.2,2,14,10.517,14.026,11.178,16.074,12.128,17.256,14.135,18.3,17.023,20.261,15.638,20.711,,,,,,,,,,,,,34.13,47.092,,,Cheyenne River,,
Colodon occidentalis,Colodon occidentalis,AMNH 1212,White River,South Dakota,left side,DSC_3946,36.3802542,33.2,3,14,10.522,14.038,11.35,16.154,12.072,17.26,13.962,18.082,16.827,20.281,15.595,20.347,,,,,,,,,,,,,34.13,46.68,,,Cheyenne River,,
Colodon occidentalis,Colodon occidentalis,AMNH 42890,Brule,"Shannon Co., SD",left side,DSC_3949,36.3802542,33.2,1,14,,,,,,,,,,,,,10.003,9.21,10.758,10.682,10.647,10.659,11.739,10.191,14.416,11.419,18.155,12.564,,,31.44,44.066,West end of Big Cottonwood Pass,West Big Corral Draw,
Colodon occidentalis,Colodon occidentalis,AMNH 42890,Brule,"Shannon Co., SD",left side,DSC_3949,36.3802542,33.2,2,14,,,,,,,,,,,,,10.029,9.059,10.661,10.708,10.499,10.596,11.749,10.216,14.334,11.54,17.96,12.511,,,31.412,44.349,West end of Big Cottonwood Pass,West Big Corral Draw,
Colodon occidentalis,Colodon occidentalis,AMNH 42890,Brule,"Shannon Co., SD",left side,DSC_3949,36.3802542,33.2,3,14,,,,,,,,,,,,,10.105,9.175,10.463,10.895,10.454,10.626,12.033,10.256,14.213,11.371,17.863,12.596,,,31.367,44.468,West end of Big Cottonwood Pass,West Big Corral Draw,
Colodon occidentalis,Colodon occidentalis,AMNH 42890,Brule,"Shannon Co., SD",right side,DSC_3952,36.3802542,33.2,1,14,,,,,,,,,,,,,10.172,9.416,10.565,10.585,10.616,10.61,11.774,10.212,14.02,11.527,18.064,12.409,,,31.595,43.835,West end of Big Cottonwood Pass,West Big Corral Draw,
Colodon occidentalis,Colodon occidentalis,AMNH 42890,Brule,"Shannon Co., SD",right side,DSC_3952,36.3802542,33.2,2,14,,,,,,,,,,,,,10.013,9.427,10.565,10.625,10.477,10.435,11.775,10.087,14.091,11.38,18.069,12.383,,,31.714,43.673,West end of Big Cottonwood Pass,West Big Corral Draw,
Colodon occidentalis,Colodon occidentalis,AMNH 42890,Brule,"Shannon Co., SD",right side,DSC_3952,36.3802542,33.2,3,14,,,,,,,,,,,,,10.109,9.358,10.516,10.623,10.583,10.632,11.715,10.277,14.215,11.418,17.96,12.324,,,31.509,43.84,West end of Big Cottonwood Pass,West Big Corral Draw,
Hyracodon leidyanus,Hyracodon leidyanus,AMNH 108455,Brule,"Harding Co., SD",left side,DSC_3955,33.1,31.523814,1,14,12.002,16.624,16.793,23.824,19.102,28.756,20.29,30.006,21.879,28.886,20.254,25.284,,,,,,,,,,,,,47.396,65.252,,,Crow Buttes,,
Hyracodon leidyanus,Hyracodon leidyanus,AMNH 108455,Brule,"Harding Co., SD",left side,DSC_3955,33.1,31.523814,2,14,12.19,16.608,16.914,23.983,18.826,28.622,20.492,30.273,22.546,28.925,20.424,25.805,,,,,,,,,,,,,47.075,64.639,,,Crow Buttes,,
Hyracodon leidyanus,Hyracodon leidyanus,AMNH 108455,Brule,"Harding Co., SD",left side,DSC_3955,33.1,31.523814,3,14,12.017,16.686,16.667,23.913,19.377,28.344,20.076,29.939,21.848,28.622,20.655,26.016,,,,,,,,,,,,,46.87,65.194,,,Crow Buttes,,
Hyracodon nebraskensis,Hyracodon nebraskensis,41-881,,"Shannon Co., SD",right side,DSC_3959,37.5,31.5395296,1,14,13.502,18.812,15.377,22.414,16.151,23.999,18.355,23.547,21.872,23.869,19.442,20.51,,,,,,,,,,,,,45.793,60.66,,,"Spring Creek Basin, 15' below top of upper nods",Middle oreodon beds,
Hyracodon nebraskensis,Hyracodon nebraskensis,41-881,,"Shannon Co., SD",right side,DSC_3959,37.5,31.5395296,2,14,13.912,18.976,15.288,22.292,16.446,23.826,18.053,23.523,22.179,23.888,19.625,20.33,,,,,,,,,,,,,45.684,60.449,,,"Spring Creek Basin, 15' below top of upper nods",Middle oreodon beds,
Hyracodon nebraskensis,Hyracodon nebraskensis,41-881,,"Shannon Co., SD",right side,DSC_3959,37.5,31.5395296,3,14,14.302,19.02,15.511,22.112,16.388,23.457,18.33,23.369,21.747,24.316,19.834,20.373,,,,,,,,,,,,,45.89,60.383,,,"Spring Creek Basin, 15' below top of upper nods",Middle oreodon beds,
Hyracodon nebraskensis,Hyracodon nebraskensis,41-881,,"Shannon Co., SD",left side,DSC_3962,37.5,31.5395296,1,11,14.741,20.36,16.003,22.963,17.388,25.295,18.104,24.258,19.948,25.524,,,,,,,,,,,,,,,48.859,,,,"Spring Creek Basin, 15' below top of upper nods",Middle oreodon beds,
Hyracodon nebraskensis,Hyracodon nebraskensis,41-881,,"Shannon Co., SD",left side,DSC_3962,37.5,31.5395296,2,11,14.844,20.742,16.281,23.288,17.475,25.233,18.148,24.173,20.273,25.875,,,,,,,,,,,,,,,48.671,,,,"Spring Creek Basin, 15' below top of upper nods",Middle oreodon beds,
Hyracodon nebraskensis,Hyracodon nebraskensis,41-881,,"Shannon Co., SD",left side,DSC_3962,37.5,31.5395296,3,11,14.787,20.668,16.428,22.801,17.654,25.348,18.081,24.211,19.791,25.677,,,,,,,,,,,,,,,48.698,,,,"Spring Creek Basin, 15' below top of upper nods",Middle oreodon beds,
Hyracodon nebraskensis,Hyracodon nebraskensis,AMNH 12296,Brule,"Shannon Co., SD",right side,DSC_3965,37.5,31.5395296,1,14,15.557,19.602,16.839,22.295,17.322,25.594,20.359,24.305,22.107,25.263,20.814,24.376,,,,,,,,,,,,,50.746,62.511,,,"Quinn Draw, Cheyenne River",,
Hyracodon nebraskensis,Hyracodon nebraskensis,AMNH 12296,Brule,"Shannon Co., SD",right side,DSC_3965,37.5,31.5395296,2,14,15.401,19.052,17.053,22.38,17.12,25.526,20.321,24.18,22.387,24.965,20.587,24.515,,,,,,,,,,,,,50.529,62.637,,,"Quinn Draw, Cheyenne River",,
Hyracodon nebraskensis,Hyracodon nebraskensis,AMNH 12296,Brule,"Shannon Co., SD",right side,DSC_3965,37.5,31.5395296,3,14,15.388,19.259,17.338,21.956,17.516,25.664,20.338,24.504,22.728,25.301,20.392,24.475,,,,,,,,,,,,,51.143,62.703,,,"Quinn Draw, Cheyenne River",,
Hyracodon nebraskensis,Hyracodon nebraskensis,AMNH 12296,Brule,"Shannon Co., SD",left side,DSC_3969,37.5,31.5395296,1,14,16.985,21.314,19.612,24.382,19.173,26.52,21.324,25.929,21.023,26.199,21.457,25.801,,,,,,,,,,,,,54.647,64.424,,,"Quinn Draw, Cheyenne River",,
Hyracodon nebraskensis,Hyracodon nebraskensis,AMNH 12296,Brule,"Shannon Co., SD",left side,DSC_3969,37.5,31.5395296,2,14,17.12,21.183,19.208,24.515,18.703,26.519,21.608,25.919,21.59,26.024,22.12,24.431,,,,,,,,,,,,,55.518,64.483,,,"Quinn Draw, Cheyenne River",,
Hyracodon nebraskensis,Hyracodon nebraskensis,AMNH 12296,Brule,"Shannon Co., SD",left side,DSC_3969,37.5,31.5395296,3,14,17.343,21.106,19.063,24.651,18.903,26.518,21.355,25.608,22.079,26.184,21.57,24.999,,,,,,,,,,,,,55.388,64.003,,,"Quinn Draw, Cheyenne River",,
Hyracodon nebraskensis,Hyracodon nebraskensis,191-3240,,"Harding Co., SD",left side,DSC_3973,37.5,31.5395296,1,14,,,,,,,,,,,,,15.817,11.49,17.352,14.764,18.997,15.745,16.45,14.186,19.991,14.881,23.319,13.99,,,53.277,60.862,NE corner of Slim Buttes,80' below gray sand,
Hyracodon nebraskensis,Hyracodon nebraskensis,191-3240,,"Harding Co., SD",left side,DSC_3973,37.5,31.5395296,2,14,,,,,,,,,,,,,15.561,11.044,17.593,14.423,18.811,15.618,16.336,14.56,21.008,14.986,24.379,13.409,,,53.527,60.997,NE corner of Slim Buttes,80' below gray sand,
Hyracodon nebraskensis,Hyracodon nebraskensis,191-3240,,"Harding Co., SD",left side,DSC_3973,37.5,31.5395296,3,14,,,,,,,,,,,,,15.557,11.195,17.638,14.764,18.61,15.59,16.618,14.022,20.601,15.036,23.748,13.712,,,53.732,61.374,NE corner of Slim Buttes,80' below gray sand,
Hyracodon nebraskensis,Hyracodon nebraskensis,210-3659,,"Shannon Co., SD",right side,DSC_3976,37.5,31.5395296,1,14,,,,,,,,,,,,,14.714,10.589,18.016,11.758,18.308,15.307,18.379,14.203,21.622,14.801,23.68,13.904,,,50.599,63.399,"S side of White River, top middle oreodon beds",,
Hyracodon nebraskensis,Hyracodon nebraskensis,210-3659,,"Shannon Co., SD",right side,DSC_3976,37.5,31.5395296,2,14,,,,,,,,,,,,,14.768,10.691,17.863,11.825,18.759,15.328,18.411,14.374,21.596,14.512,24.045,13.781,,,50.58,63.464,"S side of White River, top middle oreodon beds",,
Hyracodon nebraskensis,Hyracodon nebraskensis,210-3659,,"Shannon Co., SD",right side,DSC_3976,37.5,31.5395296,3,14,,,,,,,,,,,,,14.47,10.716,17.416,11.91,18.268,15.438,17.989,14.474,22.13,14.465,23.629,13.93,,,50.655,64.074,"S side of White River, top middle oreodon beds",,
Hyracodon nebraskensis,Hyracodon nebraskensis,210-3659,,"Shannon Co., SD",left side,DSC_3979,37.5,31.5395296,1,11,,,,,,,,,,,,,,,17.586,14.069,18.969,14.558,18.396,12.526,20.985,13.69,21.709,13.324,,,,62.276,"S side of White River, top middle oreodon beds",,
Hyracodon nebraskensis,Hyracodon nebraskensis,210-3659,,"Shannon Co., SD",left side,DSC_3979,37.5,31.5395296,2,11,,,,,,,,,,,,,,,17.628,14.273,19.348,14.924,18.115,13.149,21.233,13.733,22.251,13.246,,,,62.111,"S side of White River, top middle oreodon beds",,
Hyracodon nebraskensis,Hyracodon nebraskensis,210-3659,,"Shannon Co., SD",left side,DSC_3979,37.5,31.5395296,3,11,,,,,,,,,,,,,,,18.135,13.808,19.214,14.835,18.4,13.097,20.949,13.952,22.106,13.285,,,,62.684,"S side of White River, top middle oreodon beds",,
Hyracodon nebraskensis,Hyracodon nebraskensis,41-882,,"Shannon Co., SD",right side,DSC_3982,37.5,31.5395296,1,14,,,,,,,,,,,,,14.721,10.728,16.803,13.474,18.418,14.765,18.36,12.602,22.069,12.269,21.77,13.755,,,49.985,61.401,"Spring Creek Basin, 15' below top of upper nods",Middle oreodon beds,
Hyracodon nebraskensis,Hyracodon nebraskensis,41-882,,"Shannon Co., SD",right side,DSC_3982,37.5,31.5395296,2,14,,,,,,,,,,,,,14.783,10.019,17.222,13.117,18.33,14.376,17.794,12.593,21.583,12.792,21.746,12.834,,,49.999,61.037,"Spring Creek Basin, 15' below top of upper nods",Middle oreodon beds,
Hyracodon nebraskensis,Hyracodon nebraskensis,41-882,,"Shannon Co., SD",right side,DSC_3982,37.5,31.5395296,3,14,,,,,,,,,,,,,14.787,10.229,17.247,13.199,17.935,14.552,18.018,12.406,22.181,12.752,21.422,13.261,,,49.763,60.97,"Spring Creek Basin, 15' below top of upper nods",Middle oreodon beds,
Hyracodon nebraskensis,Hyracodon nebraskensis,41-882,,"Shannon Co., SD",left side,DSC_3985,37.5,31.5395296,1,14,,,,,,,,,,,,,14.635,10.135,17.17,12.835,18.422,14.043,15.853,12.236,21.558,12.93,21.968,12.472,,,50.46,58.622,"Spring Creek Basin, 15' below top of upper nods",Middle oreodon beds,
Hyracodon nebraskensis,Hyracodon nebraskensis,41-882,,"Shannon Co., SD",left side,DSC_3985,37.5,31.5395296,2,14,,,,,,,,,,,,,14.591,10.048,17.204,12.683,18.336,14.24,15.995,12.583,21.639,12.725,21.694,11.47,,,51.075,58.425,"Spring Creek Basin, 15' below top of upper nods",Middle oreodon beds,
Hyracodon nebraskensis,Hyracodon nebraskensis,41-882,,"Shannon Co., SD",left side,DSC_3985,37.5,31.5395296,3,14,,,,,,,,,,,,,14.744,10.294,16.823,12.94,18.071,14.111,15.642,12.523,21.346,12.668,21.829,11.749,,,50.997,59.455,"Spring Creek Basin, 15' below top of upper nods",Middle oreodon beds,
Trigonias osborni,Trigonias osborni,AMNH 12389,Chadron,South Dakota,left side,DSC_3988,38.1005076,34.1784948,1,14,16.552,22.78,21.557,30.935,23.294,38.593,31.692,41.636,40.052,50.6,36.596,43.492,,,,,,,,,,,,,61.872,107.232,,,Big Badlands,,
Trigonias osborni,Trigonias osborni,AMNH 12389,Chadron,South Dakota,left side,DSC_3988,38.1005076,34.1784948,2,14,15.925,23.049,21.089,30.887,23.815,38.855,31.68,41.402,40.6,50.351,36.421,43.388,,,,,,,,,,,,,61.206,107.195,,,Big Badlands,,
Trigonias osborni,Trigonias osborni,AMNH 12389,Chadron,South Dakota,left side,DSC_3988,38.1005076,34.1784948,3,14,15.589,23.768,22.734,30.503,24.112,38.485,31.783,41.401,40.47,50.839,36.118,43.597,,,,,,,,,,,,,59.968,106.922,,,Big Badlands,,
Trigonias osborni,Trigonias osborni,unknown,,,right side,DSC_3991,38.1005076,34.1784948,1,14,20.778,29.952,23.585,33.49,25.533,37.519,33.807,39.1,33.336,42.03,34.106,37.303,,,,,,,,,,,,,69.547,99.999,,,Big Badlands,,
Trigonias osborni,Trigonias osborni,unknown,,,right side,DSC_3991,38.1005076,34.1784948,2,14,20.156,29.91,22.883,33.438,25.251,37.348,33.661,38.611,33.011,42.077,34.454,37.041,,,,,,,,,,,,,70.2,100.666,,,Big Badlands,,
Trigonias osborni,Trigonias osborni,unknown,,,right side,DSC_3991,38.1005076,34.1784948,3,14,20.524,29.879,23.101,33.821,25.084,37.779,33.943,38.393,32.91,41.815,33.362,36.601,,,,,,,,,,,,,69.806,100.853,,,Big Badlands,,
Penetrigonias dakotensis,Penetrigonias hudsoni,AMNH 108457,Chadron,"Sioux Co., NE",left side,DSC_3992,36.5216369,35.8568808,1,7,14.228,17.797,16.118,19.798,14.926,22.605,,,,,,,,,,,,,,,,,,,44.845,,,,N of Toadstool State Park,,
Penetrigonias dakotensis,Penetrigonias hudsoni,AMNH 108457,Chadron,"Sioux Co., NE",left side,DSC_3992,36.5216369,35.8568808,2,7,14.15,17.73,16.007,20.347,14.682,22.596,,,,,,,,,,,,,,,,,,,44.643,,,,N of Toadstool State Park,,
Penetrigonias dakotensis,Penetrigonias hudsoni,AMNH 108457,Chadron,"Sioux Co., NE",left side,DSC_3992,36.5216369,35.8568808,3,7,14.489,18.076,15.83,20.336,14.868,22.432,,,,,,,,,,,,,,,,,,,45.037,,,,N of Toadstool State Park,,
Subhyracodon occidentalis,Subhyracodon trigonodus,AMNH 529,Chadron,South Dakota,right side,DSC_3995,35.5,35.5,1,14,,,,,,,,,,,,,18.045,13.259,24.248,16.589,24.368,18.408,27.82,21.081,37.752,23.313,39.617,25.031,,,66.286,104.463,Cheyenne River,,
Subhyracodon occidentalis,Subhyracodon trigonodus,AMNH 529,Chadron,South Dakota,right side,DSC_3995,35.5,35.5,2,14,,,,,,,,,,,,,17.883,12.782,23.668,16.329,24.815,18.718,27.665,21.061,37.253,22.885,40.498,25.182,,,65.998,104.852,Cheyenne River,,
Subhyracodon occidentalis,Subhyracodon trigonodus,AMNH 529,Chadron,South Dakota,right side,DSC_3995,35.5,35.5,3,14,,,,,,,,,,,,,17.851,12.876,23.567,16.469,24.456,18.489,27.642,21.128,37.242,23.183,40.19,25.105,,,66.256,104.714,Cheyenne River,,
Trigonias osborni,Trigonias osborni,AMNH 12298,White River,South Dakota,left side,DSC_3999,36.5216369,35.8568808,1,14,,,,,,,,,,,,,19.892,14.401,23.922,18.84,25.749,20.589,30.83,22.016,36.624,26.761,40.684,25.18,,,69.459,106.764,"Indian Creek, Cheyenne River, Mid Titanotherium beds",,
